1.789605452420152121e+00,2.439441694958539131e+00
1.024702393958462299e+00,4.795351299046788918e-01
5.610870333570843194e-01,-9.954425570097441556e-01
-8.512126083303252211e-02,2.308723505410843202e-01
-1.167272592071366466e+00,-1.488923002093295089e+00
-3.629558903241405510e-01,-9.219565498367879308e-02
-8.229615270943093641e-01,-7.423520151233832243e-01
8.585909214211616680e-01,6.517005152708530424e-01
-1.437358465532909468e+00,-2.066459423599419143e+00
4.651981727020848001e-01,7.836273434138729677e-01
9.686726981004807335e-01,-3.117109717693668514e-01
1.129301615031953476e-01,-2.091870654161986032e+00
-7.128188876935093177e-01,-1.203922628982982079e+00
6.240210504679946091e-01,-5.215184816658743200e-02
-3.028199722456224041e-01,-6.165724570167180341e-01
1.126777363665983689e+00,-1.787251477053477089e+00
-1.533085495556395728e+00,-1.052973583695208326e+00
-7.588378852741484160e-01,-9.789606429674909682e-01
1.938944253790998662e+00,1.816598908726405837e+00
-2.274802528061320661e+00,-1.084759189926929324e+00
4.496246202378894052e-01,9.810130107840701053e-01
-1.286016561535545222e+00,-5.022715928794939666e-01
1.969597999853177628e-01,7.823787613282978670e-01
-2.146467343752851864e+00,-7.919285269686504591e-01
4.623694899071668640e-01,-5.309317476988301143e-02
-9.251060523557966819e-01,-5.280971398510854176e-01
-1.634730085017620516e-01,1.562665823669347809e+00
4.029320447691889795e-01,1.437146822516128797e+00
-2.983365446469906090e-01,-9.853101611261020354e-01
1.034354940698284514e-01,3.000409600853362613e-01
-3.953821812134460378e-01,-1.642963418973269585e+00
9.098493975235568687e-01,2.373446056088929501e-01
-2.652034207930727971e-01,-3.881931306578351726e-01
-1.433617912938104366e+00,-1.157194385586162166e+00
-1.165618331822919407e+00,-3.093851288218914530e-01
-1.157964801025955781e-01,-1.973114458433311569e-01
9.025151049633902689e-01,6.945829924180155768e-01
-1.195105055931384497e+00,-1.111517237432101624e+00
6.738588452280673824e-01,-5.011953132618341966e-01
-2.748302406067399950e-01,2.018088601264260706e+00
9.093850097116926712e-01,-4.687746563601531413e-01
-1.110642691710333807e+00,-8.858154479394636516e-01
2.424053623512226752e-01,5.643768880030213264e-01
-4.125204042758718326e-01,-5.095884512982533365e-02
-1.909321726389550999e+00,-1.408001079258647259e+00
-1.384669745951620623e+00,-1.599404003552276909e-01
1.036115551746802588e+00,1.680781302313375747e+00
1.917394363070734853e+00,2.379729767053320177e+00
-1.324037405619688634e+00,-5.351419305596486486e-01
-3.580956627990438679e-01,-3.051678335881491955e-01
1.130093616769307363e-01,-4.975986626001020485e-01
-3.939594872633047640e-01,-9.934156433940100062e-02
1.672840672810128604e+00,2.392459911058438582e+00
1.270734935247569419e-01,-2.746776604734879057e-01
-3.572097362193284997e-01,4.682035530958583713e-01
-2.980723734837968930e-01,2.244724019121369790e-02
7.657250361919636372e-01,2.293323557390963274e-01
-4.420669473802728566e-01,-4.842055944896851705e-02
1.219825163256299805e-01,4.522155975808636597e-01
3.625580997563901953e-01,-9.275567468437594387e-01
1.343919686973705785e+00,1.456338215972559080e+00
-4.826031445613290227e-01,-4.981893848214767329e-01
9.891291992869439831e-01,-3.927823613153074711e-01
2.302136702996947504e-01,7.895925719586639469e-01
4.853528787108981613e-01,7.608552901712229977e-01
1.276561004295474255e+00,2.009545860748152446e+00
-1.061566278524109924e-01,-1.066144943583915150e-01
4.931732704417831625e-01,1.244878790382214939e+00
1.235352367747585278e-01,1.294572604153001905e+00
-9.492169457302548907e-02,-3.476720906855360615e-01
6.011157820371274552e-01,1.048499771749880072e+00
5.206069393611125751e-01,1.091890403699247836e+00
-7.400378480758219579e-01,1.011607955230310107e+00
-1.708416328707624166e+00,-8.716748101941633742e-01
-4.192209366834001583e-01,2.992776114200459969e-01
-1.089891800759866580e+00,1.263883192205200456e-01
4.369735739932478769e-01,-1.741046087862907141e-02
1.125589939590065924e+00,7.868066723969134868e-01
-1.774900667490174611e-01,-7.595123455934015277e-01
-1.129024990832164344e+00,-1.879262393537488030e-01
-1.516672578357376011e+00,-1.669874667458489392e-01
-5.407533275516260840e-01,-1.340970098268976951e+00
-6.118629302642558665e-02,-5.141217630634192792e-01
1.077933164525113341e+00,1.353759371413019164e+00
-7.761499213881684067e-02,-6.791593886145160797e-01
-8.507584909326706413e-01,1.018633171904298251e+00
1.331618443773363580e+00,7.097993212651695361e-01
-6.111872952235000156e-01,-1.130269173484766965e+00
7.589921534460197794e-01,3.175650842301857013e-01
-9.224116574391120205e-01,2.043604960754555611e-01
2.551672759013570713e-01,-8.570448682589606459e-01
-1.801384471005940346e+00,-1.293954160495065064e+00
-5.910851426776179141e-01,-2.270855173111193115e-01
-7.537819828546757916e-01,-9.199283606514463418e-01
3.764616557357670090e-01,2.404702290478266669e-01
7.365840930149927246e-01,1.244774046144441648e+00
1.261650353045485007e+00,2.376314014331716962e+00
2.698689947512094012e-01,1.175418440398036113e-01
-7.260091710372038598e-01,8.931001452191227319e-01
9.546112691352313107e-01,1.721242210011111995e+00
7.278529240499782560e-01,1.317890968025720699e+00
2.186349789823323952e+00,1.282111738043705262e-01
-1.488917915421091198e+00,-1.174148419890003625e+00
6.045486444214070998e-01,-7.102507181213941756e-01
-3.910388917829851763e-01,3.935429304754359259e-01
-2.327147315780533909e-01,2.213152441409542703e-01
-4.920199365208277609e-02,-1.232097937086185313e+00
4.963154340585490543e-02,5.586674609444041151e-01
-6.427159070920332451e-02,2.981032840726032251e-01
1.717533497601659298e-01,8.965447222099345304e-01
-2.757111546626692111e-01,1.776929102185152987e-01
1.549940771106713688e-01,1.339487890124517744e+00
3.669552978929432885e-01,-1.011302904214848253e+00
1.587728677498180252e-01,-1.420216728898904490e+00
4.929135149568152352e-01,5.909997818135093173e-01
-1.699330157493845306e+00,1.010062068404669056e+00
-1.118050643104035569e+00,-8.542928515499960129e-01
2.213141537990317431e+00,1.749093512134477502e+00
3.633490895033273937e-01,-2.950070890860526651e-01
-2.669815475195734811e-01,-1.841719499430265472e+00
-6.927076508138016453e-02,4.760722089397650403e-01
-4.195494422600992701e-01,-1.657957638227823202e-02
-1.668653773524851669e+00,-1.140383863753587912e+00
1.236002657697880397e-01,-2.680327447131825580e-01
-1.354409263681725095e-01,-1.162884758310886779e+00
-1.120333034692375385e-01,9.027824388926201406e-04
7.846602888346875249e-01,3.825253201819266979e-01
5.212511703129171226e-01,6.978757363712119188e-01
-1.321144618891245237e+00,-1.654170948495069238e-01
-2.937034972330681004e-01,-3.695930732866858359e-01
8.510088480484458984e-01,3.544162449149213523e-01
1.846733939344858300e+00,5.370145647862105687e-01
7.832184883859246716e-01,8.823038385501260628e-01
-6.064129513694128670e-01,-8.054151516978520498e-01
1.089670017555084858e+00,5.444957530008414093e-01
-3.223707900182883890e+00,-2.349839798930034362e+00
8.954460329439259403e-02,4.887963074392748415e-03
-4.607722155269857733e-01,7.015062549045195661e-01
-8.964206714945326393e-01,1.127064464946409661e+00
-1.208157005029592224e+00,8.101786707201599769e-02
-1.380357121122545605e+00,1.013124158123383974e-02
-8.915869094978505771e-01,-1.692315293819805777e-01
1.577393415662099674e+00,1.562204392443849565e+00
-1.109852976429180238e+00,1.077964937183994110e+00
-2.676714862342688406e-01,-5.595647283740012856e-01
7.965009514375014366e-01,3.582164265733278619e-01
-7.575414657491608139e-01,1.567601234372222097e+00
-5.254436556748982579e-01,-5.664763732785169648e-01
-2.113421794558036915e-01,8.379814322946103067e-01
-1.197973477087641125e+00,-6.060794321772506876e-01
-1.243731889692956116e-04,-1.015962033010673116e+00
3.546751850374599280e-01,1.102890258943368229e+00
-7.081109035558050269e-02,4.657401346917278695e-01
5.848282938419641086e-01,-1.493701793566770408e-01
7.956616515736877338e-01,-5.493366603911971069e-01
1.304953964225905372e+00,9.098423898552433497e-01
1.792902244227066788e+00,-3.697442523963877514e-01
-1.886519057039037772e-01,-8.220302764719636945e-01
9.471546015984321221e-01,3.158838754014882677e-01
-4.675392906505890789e-01,2.734078461159422102e-01
-3.056052091793118874e-01,1.971031342467846337e-01
7.310927959906600160e-01,9.588413230262085030e-01
-1.613144335216804559e-01,9.756063302551826188e-01
-4.778480496975378022e-01,1.061681094966751698e-01
5.442483631146912693e-01,1.819674591229965444e+00
-1.004763255319154558e+00,7.173016030818510913e-01
-6.397725877656865734e-01,1.653425232165075046e-02
2.918042269379229614e-01,-4.310974265300399622e-01
3.206253294949884536e-01,-4.796507289750066849e-02
1.550930007618260609e+00,1.604195931956171828e+00
-4.997581715778592337e-01,4.250946197917633840e-01
-5.978822456307216759e-01,1.069983846400341276e+00
1.283077685283661840e+00,7.943348664974749784e-01
-4.862625537929974873e-01,1.059432956758669553e+00
6.187360722514265721e-01,-1.275197395738269512e-01
1.441183681001637629e+00,1.474640599256230145e+00
1.221332306761869324e+00,-2.587782555958753616e-01
-4.507759539076826028e-01,1.278195180141227905e+00
7.896237650088814286e-01,6.250127953178290507e-01
-1.129243215745644457e-01,-5.438269828732897881e-01
2.724002786050798264e+00,2.213452446549734720e+00
-8.186107665853837867e-01,-1.571978642334898923e+00
6.411807464697883985e-01,4.146972207138445166e-01
-1.213068005050508047e+00,-1.537098762010549180e+00
-9.053269504050150962e-01,-1.195691369533826931e+00
-5.355236844287585285e-01,-1.231073654044052113e+00
2.638700793253396792e-01,5.173866259404567153e-02
1.027457888959552479e+00,-6.110947690178576419e-01
-1.076486059503780846e+00,-8.717050933484502551e-01
3.239530905449958254e-01,-1.728825209440921773e-01
4.976568088998700734e-01,-1.213632384905442979e-01
9.875355184669984410e-02,5.783223290841082304e-02
6.269360725250009425e-01,1.845460100411470572e+00
-2.067721812847368223e+00,-3.356955737506762460e+00
-9.673736402837136428e-01,1.256118671372560835e-01
-1.415194219603058134e-01,-1.472080915491401631e-01
1.177413809486187901e+00,5.385694029622627443e-01
-1.902154738696650305e-01,-7.721378335410525873e-01
7.932771054472607108e-01,-3.118137564875304579e-01
-1.247134791525324582e+00,-5.373363262600547863e-01
3.160273753952440590e-01,-5.549773695090145509e-01
4.998522547590589227e-03,-1.786388294698221912e+00
-8.091804162246905019e-01,-9.453757045739166198e-01
2.342299131270618506e+00,2.144096190330563978e+00
2.039416707116030181e-01,6.486260841757303108e-01
-8.170372865115162198e-02,-2.738152514397708126e-01
1.501308825627351240e+00,-4.301682177732879531e-01
9.975380710829726549e-01,-2.186741572549575074e-01
3.252614311035387229e-01,-8.388000552688996692e-01
3.973172428432926173e-01,-7.632810654658264138e-01
8.396104324530566654e-01,5.683112606996332250e-01
-6.340331171424743451e-01,-6.822467671250852239e-02
-1.613040583425754404e-01,-2.739698529907239610e-01
1.986147320497888114e+00,2.156785399142869153e+00
-7.211641099770458307e-01,-1.433284620175456547e+00
1.932764573969869559e-01,1.889129072746507543e+00
-1.083868939208257332e-01,8.736579037875331633e-01
4.831131268377240051e-01,5.244182512988599942e-01
1.994887408414044661e+00,1.580092600835135475e+00
4.809041332492239307e-01,1.362138810001351619e+00
8.236631222963958221e-01,-9.752879356143892009e-01
3.287185234534657496e-01,-4.414247519574192591e-01
-1.339473743205024103e+00,-9.082110232397854199e-01
-4.232912681026000934e-01,-5.371793999493684746e-01
-1.083903782218496592e-01,7.733172396550848093e-01
-6.263004077740641495e-02,6.104653948782274853e-01
-1.367572053716259006e+00,2.937648589134174704e-01
-5.365702513812319330e-01,3.684202255409251281e-01
-1.198249802583167822e+00,1.457307619401778942e-01
-7.953100460710488262e-02,-4.719773144822047573e-01
1.029018912137891484e-01,-3.689351826317159855e-01
-1.094551276790026284e+00,1.093609927392975578e+00
9.419754768907813158e-01,5.975420769772206431e-03
-6.068285667996508037e-01,-9.124356154091430859e-01
1.444440642603752822e+00,8.569885446093068460e-01
-3.697102269901682003e-01,-3.962750192887063982e-01
-1.240323266535148683e+00,-1.519952288285538744e+00
-1.643979098499312119e+00,-1.054153857450913945e+00
-5.648041460766572985e-01,8.383637061685301761e-01
4.860139579636040819e-01,-3.925093103866253430e-01
-6.247111056782213012e-01,1.638513285462593450e+00
1.773637939585604784e+00,1.874066626144741177e+00
6.486411639569350518e-01,2.439905750368764059e-01
-7.469365204761766464e-01,-8.826722057564201362e-01
7.598225448565393281e-01,1.336975844907953570e-01
1.736150997494158243e+00,1.646602300506140759e+00
6.864603811803183797e-01,7.380079572913371688e-01
1.377863525350499385e+00,1.247175480959345606e+00
5.033357102773434733e-01,1.378422539141649639e-01
-1.156264548952324056e-01,-7.751684178626969124e-02
4.043120120803438411e-01,-6.615928269706777831e-01
1.576525511922684863e+00,1.369625091873632461e-01
-1.567512566773868965e+00,-3.808037479094622535e-01
6.057144592453478360e-02,-1.029333790464644682e+00
-4.307607859792161875e-02,-5.614886573549554560e-01
8.375507448943099176e-01,2.713101396359328010e+00
-1.542179107593687259e+00,9.457840588239548041e-02
-8.451271456273484750e-01,-4.753953693296775196e-01
-7.643722772709248270e-01,-1.203299826910431802e+00
-5.487625699244302879e-02,7.235248705622563392e-01
-1.109693145295788108e+00,-2.758438754221655742e+00
-9.192383857907103772e-01,-5.686186600392371115e-01
-1.773410434188056994e+00,-1.574788936898726233e+00
-3.246755892668201637e-02,-6.277757034123051527e-01
-1.452439721163813591e+00,-3.937113197416157728e-01
-7.938649627130811570e-04,2.847234202760318689e-01
-8.520899083186216361e-01,-1.300723117332080569e+00
-6.250464665109067841e-01,-1.742050975867362461e-01
7.216757381730058984e-01,5.899615451367892227e-01
3.840594315664683789e-01,1.190973178543998645e-01
-1.677458585085894960e+00,-2.010064388817389691e+00
6.245321099145014765e-01,1.813314734495523162e+00
1.555147434335987677e+00,8.209287165306270451e-01
3.702526663354493985e-01,-1.559127505009865744e-01
-2.831641484005060216e-01,7.697559665871549391e-03
2.222806945528527311e+00,1.932484792903286897e+00
2.162198913604657935e-01,-1.861401492340705455e-01
8.348445138776338093e-01,1.154712382863397169e+00
2.270202821322532816e-01,-4.355975638371105685e-01
-9.021120143350493947e-01,1.698368836705886967e-02
7.640139190879310371e-01,3.353711682815536110e-01
8.711092094806466291e-01,8.309722733563755792e-01
-6.301273066249029053e-01,-9.509726875828842241e-01
1.339125548293553791e+00,1.469822391046612164e+00
-6.731668591017572201e-01,-1.510201551136824749e+00
9.353239721193306044e-01,1.755707229467843578e-01
8.801890766653297504e-02,1.718997460641729313e+00
4.239940884881171490e-02,3.680738508746617677e-01
1.795794212236370813e+00,5.165645146071086158e-01
5.773089328971662271e-01,2.038642264372691332e-02
-2.889370583668612880e-01,1.263039704441947242e+00
1.380364450773185370e+00,6.551946315382984887e-01
1.262589723884159021e+00,4.218310316723591358e-01
-5.129517664618010730e-01,1.681805738212199253e-01
9.178348101866248276e-01,-7.824157617719383895e-01
-3.300050903487252718e-01,-2.008186716396498372e+00
-6.791301362486861226e-01,-8.177413819099815795e-01
2.442979623718757320e-01,1.366179538806584493e+00
-6.059683117601915026e-01,3.654250508334733749e-01
3.174558639323771247e-01,7.701171467958642936e-01
-3.685063998636539662e-02,-5.267929654903031889e-01
-1.056061888011995187e+00,-1.672076660985452046e+00
-1.445654826524062742e+00,7.200756692745259313e-01
8.860847355468894904e-01,2.445828599390391933e-01
-1.191252922374778089e+00,-1.429472085089615430e+00
1.504332057911974552e+00,-3.363570951765904038e-01
1.780281197994648679e-01,-1.209486473472048740e+00
1.142340945425260434e+00,4.638055475654352944e-01
2.173923326906610498e-01,1.777792109824281264e+00
-1.701717465794877482e-01,6.778767180897329325e-01
-2.178392662258639589e+00,-5.284739960124433811e-01
-1.211496329457671939e+00,-1.570428538271803287e+00
-1.498537236700315356e+00,7.319116891406342029e-01
6.010450959391440140e-01,9.267691446647594589e-01
-4.713104965995760787e-01,1.377143301774160999e+00
-4.168211303805268719e-01,-1.126438400108505267e+00
-1.543201269898513139e-01,-1.032391650096725844e+00
-4.081107945956646832e-01,1.846686005026748345e-01
-1.671694949440430955e-01,1.343069444422688719e+00
5.241719217513058915e-01,5.088892656147650517e-02
-1.527607614809483705e+00,-3.896307353824075559e-01
-1.080988505586415016e+00,-1.717345702377435779e-01
-1.466982972307434574e-01,-1.547479165033737392e+00
1.271381281076647385e+00,1.324382874418865041e+00
-6.800559659362908072e-01,1.770322378102592159e-02
1.506463746371459411e+00,2.987108328585869055e-01
1.476297805598331125e-01,-1.209614756094190557e+00
-3.418085533465586856e+00,-1.822255465689135878e+00
-2.563576965771917071e-01,-5.906053723045281423e-01
-1.900218589021064330e-01,-9.638762337641425537e-01
1.218788932696487137e+00,-8.195508119840058670e-02
-7.913814944601577084e-02,7.264589380808833541e-01
-3.643302665176710864e-01,-3.823064987692713634e-01
2.088110366645449523e-01,6.940169097909058005e-01
-6.845106393509404752e-01,-7.939830769021237467e-02
1.033215978852469463e-01,-5.398507147484239432e-01
5.776893271018999076e-01,-2.160928551433398404e-01
-1.308897341891149813e+00,-1.412308789608007542e+00
5.639641436771695160e-01,-1.021666279968630603e-01
-1.043393890914386279e+00,2.897367782981722373e-01
7.789468411216992072e-01,-9.895397813682768051e-01
-5.094712503010914717e-02,-3.915391348219267598e-01
5.886669720826999130e-01,7.822336905442194288e-01
-3.986167888324440578e-01,-1.354768182890306205e+00
3.433601852623716089e-01,2.679249512636179831e-01
4.421816859050088366e-01,5.187269374101192154e-01
1.090930532519941654e+00,3.352028559685155673e-01
-1.074788467846766959e+00,-1.335199109786650240e+00
7.258123354941277139e-01,2.768313455746612139e-01
1.006384544859008634e-01,6.850409435866898766e-01
-1.361885575313881658e+00,-2.415354849166033713e+00
-2.097161622285216964e+00,-1.680839436261768904e+00
-4.942234127882799699e-01,5.157233636468001176e-02
-1.258026666317484388e+00,3.512112615034427426e-02
9.649987922795340012e-01,2.418375362549378405e-01
1.529113073549655422e+00,7.347107675451848285e-01
3.219189927736189061e-01,2.384327250452517588e-01
-1.301452973741847652e+00,-6.845017345525870045e-01
1.254854269449365400e+00,-3.445776179338532752e-01
8.935557018333675217e-01,6.673129871327189155e-01
2.437174830330446906e-01,1.043689934830340560e+00
-8.438700595579079478e-01,1.074361920069069054e+00
-1.260148756879881038e+00,3.495176222651745768e-01
1.293860637496671906e+00,-3.892365312070045769e-01
5.012297514747529048e-01,6.763627914557793774e-01
1.282234894858293117e+00,1.332732288904355522e-01
1.353487934113661861e-03,-8.446047593605563453e-01
-2.203370599719600254e+00,-2.895883784118679749e+00
-5.008747396260809781e-01,-4.457794551667837446e-01
-4.364172408327060548e-01,7.140305206297760110e-01
7.146004668494746470e-01,9.246662153765343728e-01
-1.466991020015705693e+00,-9.289609002421634898e-01
1.344639046320141418e+00,1.601150867486697882e+00
7.170196649283127055e-01,-6.960825868274184147e-01
-1.196723278930046597e+00,-2.241023138408158033e+00
-3.102907230866829291e-01,1.503729646767862360e-01
1.465920426634969909e+00,-3.882556500001377309e-01
-2.637066618122100303e-01,8.153701470802467502e-03
1.040030542942403713e+00,-1.519352274865947150e+00
1.443001341982753427e+00,1.982890674966891753e+00
1.396298179894924552e+00,1.132618350485894432e+00
8.487844580854581045e-01,5.788942781042835106e-01
-8.779114535618079973e-01,-1.761341378834374360e+00
1.113528336291245813e+00,3.539361938308096533e-01
4.710942109088166463e-01,-6.126333700076764810e-01
-1.823252221942378293e-01,5.606998922430116439e-01
8.810781435381906945e-01,-2.861905076713833207e-01
8.841600068731173545e-01,-1.143117001495767004e+00
5.038086861920462178e-01,1.270701365675418915e+00
7.201844439594524694e-01,8.692111384999251511e-01
-4.847241931161616613e-01,2.249400505478774404e-01
-7.958858269214601489e-01,-5.900495524871026687e-01
1.708207719066764385e-01,7.842552611600627221e-01
-3.327091083568740615e-01,8.297372844258551483e-01
-1.648317250300418868e+00,-1.031470049936021427e+00
7.355905888034039997e-01,4.018391578779320072e-01
9.005375179380069595e-01,-4.290862847622072818e-01
1.485360855333108132e+00,-5.427984644679490628e-02
2.460158081681500519e-01,2.133505824021603992e-01
-7.718505580768506569e-01,-3.091178453017687788e-01
4.445543088113480534e-01,1.299374221478312386e+00
1.219163897582239642e+00,1.006160780956061318e+00
4.524519602165574250e-01,2.022669019634927512e+00
2.458587220836150333e-01,9.214825959520273058e-01
1.933033762736481975e+00,2.413268857294414149e-01
-2.884499845375417260e-01,-3.909255614936777423e-01
-7.414182036157213052e-01,-1.293305666308263713e-01
3.499938419612241836e-01,1.040156335232009788e+00
1.141853528551934449e+00,1.205640323950529336e+00
3.799634274766024444e-01,1.301785329087532528e-01
-1.569184249803120768e+00,8.659868875703798097e-02
1.130366649337632978e-01,-4.197092091368416489e-02
-1.776812414063782430e+00,-9.640908335208655533e-01
-1.083597467072648646e-01,-1.528018512078837543e-01
-1.106993904409803720e-01,5.294318382090551500e-01
1.766666027435409014e-01,1.161893353299833509e-01
3.137571484281400647e-01,-3.999950244272938438e-01
4.309559434278810164e-01,7.358437553504245665e-01
5.558284169266510810e-01,4.701889417635345403e-01
-8.598891513071450499e-01,6.499010660728062883e-01
-1.735727557287347178e+00,-1.053207915349369195e+00
8.360513786666798897e-01,-5.091659425272190287e-01
1.485619334541506964e+00,1.290810016473769861e-01
-2.679888414004627961e+00,-2.918119555853381453e+00
1.492666538282062305e+00,1.634579579514507663e-01
5.947601888239020251e-01,-2.613653872999537886e-01
-1.102618897306551382e+00,-1.586925814905163490e-01
-9.334451352698081017e-01,-1.935580662736737789e+00
1.216243742725654720e+00,1.845770340403302123e-01
-2.100892385376414428e-01,4.527741699707568679e-02
3.349647443158057514e-01,-4.109812595558257620e-01
4.200644033501373942e-01,7.365279882601417916e-02
-1.127112264906913408e+00,5.830548702203093292e-01
-1.516440847117776602e+00,-8.629224632293497343e-01
-1.067720241748761456e+00,-6.041018218219489366e-01
-3.871949195870885152e-01,-1.184588330281684643e+00
-1.208747692657959671e+00,5.774954831650772058e-02
1.853927888079806241e+00,1.193315812993642977e+00
-1.952378766490620476e+00,-1.976298945924778394e+00
-4.376486561676104503e-01,-7.406595685678583063e-01
-3.041002896842754044e+00,-2.011004388055997794e+00
1.477928924702638591e+00,1.735687741847510068e+00
7.028631973093688590e-01,9.969850170602150008e-02
-1.264317331928743515e+00,-4.535697293159886567e-01
1.057264895866455667e+00,-4.707270272649226595e-01
-8.279166339273055231e-01,7.335711016933398332e-01
-6.418319516840873540e-01,3.694762905352402121e-02
5.686968883370060457e-01,-1.346427246658249144e-01
2.240422487302169419e-01,-4.689127521709235968e-01
-9.355250112797208750e-02,2.511005370787750657e+00
-1.160067270882151558e+00,-1.227191100633975962e+00
1.243789702064088676e+00,6.296876035594256571e-01
-1.565371427574033247e-01,-1.083500559758401538e+00
-3.908277394596077481e-01,-4.760888510784194727e-01
1.749772420320292454e-01,1.043234646667293930e+00
1.708014013851942847e+00,-2.269979772183129407e-01
3.595872733511900621e-01,4.588389740601019895e-01
5.480718672098996436e-01,-6.388420651368535708e-02
2.625632579526718802e-01,1.867703624592990996e+00
-2.486077471872301103e+00,-1.467315493150351591e+00
6.634141283726574523e-01,2.445241802630597761e+00
5.981064443794745777e-01,-6.145308044852658691e-01
6.144265668199038188e-01,7.964535911188354023e-01
-8.474801158315979910e-01,-6.495224168160895761e-01
-7.207438048599971170e-01,-4.857240517383198397e-01
-1.667816001285943872e-01,1.131411426293068789e+00
-1.281748566375359166e+00,3.897445691783718580e-01
-7.306940623950580749e-02,-1.031109046919461258e+00
9.487612894169779043e-01,-3.534992266608540379e-01
-2.848024837435777723e+00,-3.297156642732112508e-01
2.444467004815244149e+00,3.794073827875783511e-01
4.493334253493679875e-01,4.262473626658533910e-01
8.508748404378491115e-02,8.820012447503569053e-01
1.045448904642718002e+00,8.343094772681685090e-01
-1.166404101880229582e+00,-6.167683623695606743e-01
6.798619089293763684e-01,6.926610197213166342e-02
1.084607056254130564e+00,7.219915345883923807e-01
-1.178922637282028285e-01,9.011602052057081647e-01
1.681188075306252472e-01,6.822137429906233175e-01
3.733935541220762544e-01,4.298976775559698593e-01
-1.385240901182271722e+00,-1.060402629372211081e+00
-2.087576256440787592e+00,-8.421298872944926739e-01
2.413468171075610069e+00,1.311741896111265016e+00
1.426330633230841416e+00,1.473518316680577200e+00
9.160879630564959797e-01,1.246163130897038673e+00
-1.535221021411919129e-01,-2.309702584213775833e-01
-1.405745412496256286e+00,-1.913158709831151993e+00
-1.595451627624581148e-01,-9.007825452816298206e-01
2.515819200714762838e-01,1.847103864002320961e+00
-1.735322845851189344e-02,7.458482817175688950e-01
-1.115128093910617846e+00,4.434224651502152170e-01
-1.181979123000366227e+00,-1.008864955246336764e-01
-2.885200916067394705e-01,2.598633928844268359e-01
-8.133109559266082922e-01,-1.140327284853246637e+00
-7.935107534960634812e-01,5.467397509913801690e-01
3.039711085156819870e-01,-7.892502010435767934e-01
-5.800468880520928128e-01,-1.426464378166635738e+00
-7.883073400354753679e-02,-4.081377300636251926e-01
2.597751897822780931e-01,-1.484614614908682739e+00
-2.359189121215415352e-01,9.493032646984010947e-01
2.132467233302480558e+00,1.483116936979208100e+00
3.862834790820329212e-01,1.169685419216631717e+00
6.485544160762831689e-01,5.330764554085751783e-01
9.612112869598279374e-01,-1.297679188384256888e+00
1.012356168113774046e+00,2.269873356567800204e+00
1.747414684911940685e-01,-9.295318689269906065e-02
-2.158069119368248856e-01,1.138002700072852535e+00
8.794475572698937649e-01,7.384368492744304291e-01
-1.282614060895818531e+00,-3.339799798853528401e+00
8.047304958440341105e-01,4.734349267188788790e-01
-7.374662464197551115e-02,-8.603120882253907642e-02
7.111114044644415433e-01,-3.635698109751195339e-01
